ao2	爊	33554558	3
ao2	蔜	33554559	3
ao2	簢	33554560	3
min3	簢	33554560	3
ao2	鰲	33554561	3
ao2	謸	33554562	3
ao4	謸	33554562	3
ao2	䐿	33554563	3
ao4	䐿	33554563	3
bi4	䐿	33554563	3
ao2	䵅	33554564	3
ao2	獓	33554565	3
ao2	䥝	33554566	3
ao2	嶅	33554567	3
ao2	䦋	33554568	3
ao2	隞	33554569	3
ao2	䚫	33554570	3
xi2	䚫	33554570	3
ao2	厫	33554571	3
ao2	囂	33554572	13
xiao1	囂	33554572	13
ao2	鷔	33554573	3
ao2	㿰	33554574	3
ao2	滶	33554575	3
ao2	翶	33554576	3
ao2	嗸	33554577	3
ao2	翺	33554578	3
ao2	㟼	33554579	3
ao3	鴁	33554580	3
yao1	鴁	33554580	3
ao3	㤇	33554581	3
fo2	㤇	33554581	3
wu4	㤇	33554581	3
ao3	䴈	33554582	3
ao3	㑃	33554583	3
ao3	襖	33554584	3
ao3	镺	33554585	3
ao3	䞝	33554586	3
yu4	䞝	33554586	3
ao3	抝	33554587	3
ao3	芺	33554588	3
ao3	媼	33554589	3
ao3	䯠	33554590	3
ao4	䯠	33554590	3
ao4	䜒	33554591	3
ao4	㠗	33554592	3
wo4	㠗	33554592	3
ao4	㜜	33554593	3
ao4	㜩	33554594	3
bie2	㜩	33554594	3
ao4	㘬	33554595	3
ao4	㘭	33554596	3
ao4	驁	33554597	3
ao4	詏	33554598	3
ao4	慠	33554599	3
ao4	㕭	33554600	3
bi4	㕭	33554600	3
ao4	䁱	33554601	3
ao4	扷	33554602	3
ao4	㥿	33554603	3
ao4	岙	33554604	7
ao4	澚	33554605	3
ao4	䮯	33554606	3
ao4	鏊	33554607	6
ao4	擙	33554608	3
ao4	䫨	33554609	3
ao4	嫯	33554610	3
e1	娿	33554611	3
e1	妸	33554612	3
e1	妿	33554613	3
e1	峉	33554614	3
e2	騀	33554615	3
e2	㼂	33554616	3
wen4	㼂	33554616	3
yuan3	㼂	33554616	3
e2	䄉	33554617	3
e2	鈋	33554618	3
e2	訛	33554619	3
e2	頟	33554620	3
e2	㼰	33554621	3
pi2	㼰	33554621	3
e2	睋	33554622	3
e2	譌	33554623	3
e2	額	33554624	26
e2	䕏	33554625	3
e2	鵝	33554626	3
e2	鵞	33554627	3
e2	魤	33554628	3
e2	硪	33554629	3
wo4	硪	33554629	3
yi3	硪	33554629	3
e2	䱮	33554630	3
e2	䩹	33554631	3
e2	涐	33554632	3
e2	誐	33554633	3
e2	䖸	33554634	3
e2	磀	33554635	3
e2	䳗	33554636	3
e2	迗	33554637	3
e2	䳘	33554638	3
e2	鋨	33554639	3
e2	峩	33554640	3
e2	珴	33554641	3
e3	椏	33554642	3
ya1	椏	33554642	3
e3	㼢	33554643	3
yi2	㼢	33554643	3
e4	蘁	33554644	3
wu4	蘁	33554644	3
e4	堊	33554645	3
wu4	堊	33554645	3
e4	㠋	33554646	3
e4	砐	33554647	3
e4	鰐	33554648	7
e4	餓	33554649	24
e4	圔	33554650	3
e4	唖	33554651	3
ya1	唖	33554651	3
ya3	唖	33554651	3
e4	琧	33554652	3
e4	砨	33554653	3
e4	㔩	33554654	3
e4	阸	33554655	3
e4	戹	33554656	3
e4	搹	33554657	3
e4	䔾	33554658	3
qi4	䔾	33554658	3
ze4	䔾	33554658	3
e4	蝁	33554659	3
e4	湂	33554660	3
e4	硆	33554661	3
e4	䝈	33554662	3
e4	㡋	33554663	3
ye2	㡋	33554663	3
e4	遌	33554664	3
e4	㕎	33554665	3
ke4	㕎	33554665	3
kun3	㕎	33554665	3
e4	顎	33554666	3
e4	偔	33554667	3
e4	鍔	33554668	3
e4	蕚	33554669	4
e4	啞	33554670	8
ya1	啞	33554670	8
ya3	啞	33554670	8
e4	豟	33554671	3
e4	䑥	33554672	3
sa4	䑥	33554672	3
e4	魥	33554673	3
ji4	魥	33554673	3
qie4	魥	33554673	3
e4	㱦	33554674	3
gui4	㱦	33554674	3
ji3	㱦	33554674	3
e4	鑩	33554675	3
e4	䑪	33554676	3
e4	䙳	33554677	3
e4	㩵	33554678	3
e4	屵	33554679	3
yan3	屵	33554679	3
e4	鱷	33554680	3
e4	歺	33554681	3
can1	歺	33554681	3
e4	卾	33554682	3
e4	蚅	33554683	3
e4	岋	33554684	3
e4	㦍	33554685	3
e4	讍	33554686	3
e4	䆓	33554687	3
ruan3	䆓	33554687	3
e4	貖	33554688	3
e4	㮙	33554689	3
e4	鶚	33554690	3
e4	覨	33554691	3
e4	䞩	33554692	3
rui2	䞩	33554692	3
e4	咹	33554693	3
e4	閼	33554694	3
yan1	閼	33554694	3
e4	㖾	33554695	3
e4	㗁	33554696	3
e4	㷈	33554697	3
e4	㗉	33554698	3
bi4	㗉	33554698	3
lve4	㗉	33554698	3
e4	䓊	33554699	3
wu2	䓊	33554699	3
yu2	䓊	33554699	3
e4	苊	33554700	3
e4	㧖	33554701	3
e4	䛖	33554702	3
yi4	䛖	33554702	3
e4	軛	33554703	3
e4	䣞	33554704	3
e4	埡	33554705	3
wu3	埡	33554705	3
ya4	埡	33554705	3
e4	諤	33554706	3
e4	㟧	33554707	3
nie4	㟧	33554707	3
xun4	㟧	33554707	3
e4	僫	33554708	3
e4	䳬	33554709	3
yao3	䳬	33554709	3
yi4	䳬	33554709	3
e4	櫮	33554710	3
e4	㓵	33554711	3
e4	軶	33554712	3
e4	䫷	33554713	3
en	鞥	33554714	3
yi4	鞥	33554714	3
en1	奀	33554715	3
mang2	奀	33554715	3
en1	煾	33554716	3
yun1	煾	33554716	3
en3	䅰	33554717	3
en4	䬶	33554718	3
en4	䭓	33554719	3
en4	䭡	33554720	3
en4	㕶	33554721	3
en4	䊐	33554722	3
hua2	䊐	33554722	3
huan4	䊐	33554722	3
hun2	䊐	33554722	3
en4	糦	33554723	3
ye1	糦	33554723	3
yi4	糦	33554723	3
er2	㜨	33554724	3
nai2	㜨	33554724	3
er2	鴯	33554725	3
er2	荋	33554726	3
er2	聏	33554727	3
er4	聏	33554727	3
er2	兒	33554728	224
ni2	兒	33554728	224
er2	轜	33554729	3
er2	㖇	33554730	3
er2	㮕	33554731	3
ruan3	㮕	33554731	3
er2	侕	33554732	3
er2	䮘	33554733	3
ni2	䮘	33554733	3
pai4	䮘	33554733	3
po2	䮘	33554733	3
er2	鮞	33554734	3
er2	䎟	33554735	3
nuo4	䎟	33554735	3
er2	䎠	33554736	3
er2	隭	33554737	3
er2	袻	33554738	3
er2	檽	33554739	3
er2	䋩	33554740	3
er2	㧫	33554741	3
er2	髵	33554742	3
er3	餌	33554743	3
er3	栮	33554744	3
er3	䌺	33554745	3
er3	鉺	33554746	3
er3	邇	33554747	3
er3	㚷	33554748	3
nai3	㚷	33554748	3
er3	㢽	33554749	3
er3	峏	33554750	3
er3	䋙	33554751	3
er4	眲	33554752	3
er4	誀	33554753	3
er4	㒃	33554754	3
er4	貮	33554755	3
er4	䎶	33554756	3
er4	㛅	33554757	3
er4	毦	33554758	3
er4	䏪	33554759	3
er4	䣵	33554760	3
ou1	甌	33554761	3
ou1	嘔	33554762	3
ou3	嘔	33554762	3
ou4	嘔	33554762	3
ou1	漚	33554763	3
ou4	漚	33554763	3
ou1	謳	33554764	3
ou1	歐	33554765	66
ou1	慪	33554766	3
ou4	慪	33554766	3
ou1	塸	33554767	3
ou1	膒	33554768	3
ou1	毆	33554769	4
ou1	鷗	33554770	8
ou1	櫙	33554771	3
ou1	蓲	33554772	3
qiu1	蓲	33554772	3
ou3	吘	33554773	3
ou3	㼴	33554774	3
ou3	㸸	33554775	3
hou3	㸸	33554775	3
ou3	蕅	33554776	3
ou3	湡	33554777	3
yu2	湡	33554777	3
ou3	腢	33554778	3
ou3	䚆	33554779	3
yao3	䚆	33554779	3
ying3	䚆	33554779	3
ou3	㒖	33554780	3
ou3	䯚	33554781	3
yao3	䯚	33554781	3
ou4	䌂	33554782	3
ou4	䌔	33554783	3
ou4	㛏	33554784	3
qiu2	㛏	33554784	3
ba1	紦	33554785	3
ba1	夿	33554786	3
ba1	魞	33554787	3
ba1	鲃	33554788	3
ba4	鲃	33554788	3
ba1	玐	33554789	3
ba1	羓	33554790	3
ba1	岜	33554791	123
ba1	釟	33554792	3
ba1	哵	33554793	3
ba2	㔜	33554794	3
bo2	㔜	33554794	3
ba2	鼥	33554795	3
ba2	笩	33554796	3
bo2	笩	33554796	3
fa2	笩	33554796	3
pei4	笩	33554796	3
ba2	鈸	33554797	3
bo2	鈸	33554797	3
ba2	詙	33554798	3
ba2	坺	33554799	3
ba2	馛	33554800	3
ba2	墢	33554801	3
bo1	墢	33554801	3
fei4	墢	33554801	3
ba2	炦	33554802	3
ba2	妭	33554803	3
ba2	犮	33554804	3
ba2	颰	33554805	3
fu2	颰	33554805	3
ba2	䳁	33554806	3
bin3	䳁	33554806	3
bo2	䳁	33554806	3
yuan2	䳁	33554806	3
ba2	胈	33554807	3
ba2	㧊	33554808	3
ba2	䳊	33554809	3
ba2	叐	33554810	3
ba2	秡	33554811	3
ba2	䟦	33554812	3
bo2	䟦	33554812	3
yuan2	䟦	33554812	3
ba3	鈀	33554813	3
pa2	鈀	33554813	3
ba3	欛	33554814	3
ba4	欛	33554814	3
ba3	㞎	33554815	3
fu2	㞎	33554815	3
pa2	㞎	33554815	3
ba4	䰾	33554816	3
ba4	䩗	33554817	3
ba4	䱝	33554818	3
pai2	䱝	33554818	3
ba4	䥯	33554819	3
bai4	䥯	33554819	3
ba4	罷	33554820	32
ba5	罷	33554820	32
pi2	罷	33554820	32
ba4	䩻	33554821	3
ba4	鮁	33554822	3
bo1	鮁	33554822	3
ba4	䆉	33554823	3
ba4	鮊	33554824	3
bo2	鮊	33554824	3
ba4	鲌	33554825	3
bo2	鲌	33554825	3
ba4	㶚	33554826	3
ba4	㖠	33554827	3
nuo4	㖠	33554827	3
ba4	䎬	33554828	3
pa2	䎬	33554828	3
ba4	䎱	33554829	3
pa2	䎱	33554829	3
ba4	垻	33554830	3
ba4	䇑	33554831	3
ba4	壩	33554832	3
ba4	䃻	33554833	3
pai2	䃻	33554833	3
bai2	㼟	33554834	3
bai2	䳆	33554835	3
bai2	㿟	33554836	3
jiao3	㿟	33554836	3
bai3	栢	33554837	3
bo2	栢	33554837	3
bai3	㼣	33554838	3
bo2	㼣	33554838	3
bai3	䙓	33554839	3
he4	䙓	33554839	3
bai3	絔	33554840	3
bai3	兡	33554841	3
bai3	㗗	33554842	3
bai3	矲	33554843	3
bai4	矲	33554843	3
pai3	矲	33554843	3
bai3	擺	33554844	81
bai4	贁	33554845	3
bai4	唄	33554846	3
bei5	唄	33554846	3
bai4	㠔	33554847	3
bai4	䴽	33554848	3
pi2	䴽	33554848	3
bai4	敗	33554849	47
bai4	鞁	33554850	3
bi4	鞁	33554850	3
bai4	庍	33554851	3
bai4	䒔	33554852	3
bai4	䢙	33554853	3
bai4	薭	33554854	3
bai4	㗑	33554855	3
bai4	蛽	33554856	3
ban1	朌	33554857	3
ban1	褩	33554858	3
ban1	癍	33554859	7
ban1	虨	33554860	3
ban1	螌	33554861	3
ban1	肦	33554862	3
ban1	辬	33554863	3
ban3	鈑	33554864	3
ban3	㸞	33554865	3
ban3	䬳	33554866	3
ban3	蝂	33554867	3
ban3	㩯	33554868	3
pan2	㩯	33554868	3
po2	㩯	33554868	3
ban3	䉽	33554869	3
ban3	粄	33554870	3
ban3	岅	33554871	3
ban3	㺜	33554872	3
nong2	㺜	33554872	3
wan4	㺜	33554872	3
ban3	闆	33554873	19
ban3	瓪	33554874	3
ban4	怑	33554875	3
ban4	絆	33554876	5
ban4	鉡	33554877	3
ban4	䕰	33554878	3
fan2	䕰	33554878	3
fan4	䕰	33554878	3
ban4	湴	33554879	3
ban4	靽	33554880	3
ban4	㚘	33554881	3
ban4	辦	33554882	165
ban4	㪵	33554883	3
ban4	秚	33554884	3
bang1	縍	33554885	3
bang1	幇	33554886	3
bang1	幚	33554887	3
bang1	捠	33554888	3
bang1	幫	33554889	152
bang1	鞤	33554890	3
bang1	邫	33554891	3
bang1	垹	33554892	3
bang3	㔙	33554893	3
peng2	㔙	33554893	3
bang3	挷	33554894	3
bang4	挷	33554894	3
beng1	挷	33554894	3
peng2	挷	33554894	3
bang3	綁	33554895	9
bang3	㮄	33554896	3
bi4	㮄	33554896	3
peng2	㮄	33554896	3
bang3	髈	33554897	11
pang2	髈	33554897	11
pang3	髈	33554897	11
bang3	䟺	33554898	3
bei4	䟺	33554898	3
pei4	䟺	33554898	3
bang4	稖	33554899	3
bang4	謗	33554900	3
bang4	蜯	33554901	3
beng4	蜯	33554901	3
bang4	䰷	33554902	3
bo2	䰷	33554902	3
bang4	㭋	33554903	3
bang4	鎊	33554904	3
bang4	䂜	33554905	3
pei2	䂜	33554905	3
bang4	㾦	33554906	3
pei4	㾦	33554906	3
pen2	㾦	33554906	3
bang4	䎧	33554907	3
pou2	䎧	33554907	3
bang4	䖫	33554908	3
bang4	㯁	33554909	3
bang4	棓	33554910	3
pou3	棓	33554910	3
bang4	䧛	33554911	3
bao1	笣	33554912	3
bao1	襃	33554913	3
bao1	蕔	33554914	3
bao1	齙	33554915	3
bao1	闁	33554916	3
bao1	勹	33554917	3
bao2	䨌	33554918	3
bo2	䨌	33554918	3
bao2	䈏	33554919	3
bao2	䨔	33554920	3
bao2	㵡	33554921	3
bao2	䥤	33554922	3
fu2	䥤	33554922	3
bao2	窇	33554923	3
bao2	䪨	33554924	3
qu2	䪨	33554924	3
bao2	嫑	33554925	3
bao2	瓝	33554926	3
bao2	㿺	33554927	3
bao3	鴇	33554928	3
bao3	怉	33554929	3
bao3	䴐	33554930	3
bao3	堢	33554931	3
bao3	㙅	33554932	3
bao3	䭋	33554933	3
bao3	靌	33554934	3
bao3	䎂	33554935	3
bao3	㲏	33554936	3
piao3	㲏	33554936	3
pin2	㲏	33554936	3
ping4	㲏	33554936	3
bao3	宲	33554937	3
bao3	駂	33554938	3
bao3	㻄	33554939	3
bao3	䳈	33554940	3
bao3	寚	33554941	3
bao3	珤	33554942	3
bao3	緥	33554943	3
bao3	䳰	33554944	3
bao3	賲	33554945	3
bao3	鳵	33554946	3
bao3	寶	33554947	68
bao3	飽	33554948	21
bao4	䤖	33554949	3
bao4	報	33554950	345
bao4	鉋	33554951	3
bao4	㙸	33554952	3
bo2	㙸	33554952	3
pu2	㙸	33554952	3
bao4	袌	33554953	3
bao4	鮑	33554954	108
bao4	㲒	33554955	3
bao4	嚗	33554956	3
bao4	犦	33554957	3
bao4	蚫	33554958	3
pao2	蚫	33554958	3
bao4	骲	33554959	3
bao4	忁	33554960	3
bao4	铇	33554961	3
bao4	曓	33554962	3
bao4	㫧	33554963	3
bao4	勽	33554964	3
bei1	錃	33554965	3
bei1	伓	33554966	3
bei1	鵯	33554967	3
bei1	禆	33554968	3
bei1	綼	33554969	3
bei1	藣	33554970	3
pi2	藣	33554970	3
bei1	揹	33554971	7
bei3	㤳	33554972	3
bei3	鉳	33554973	3
bei4	昁	33554974	3
bei4	鄁	33554975	3
bei4	愂	33554976	3
bei4	㰆	33554977	3
bei4	㼎	33554978	3
bo2	㼎	33554978	3
ke3	㼎	33554978	3
bei4	䔒	33554979	3
bei4	䠙	33554980	3
pang2	䠙	33554980	3
pao2	䠙	33554980	3
bei4	㸢	33554981	3
bei4	㔨	33554982	3
bei4	㸬	33554983	3
fei4	㸬	33554983	3
pei4	㸬	33554983	3
bei4	紴	33554984	3
bei4	鐴	33554985	3
bi4	鐴	33554985	3
bei4	㸽	33554986	3
bei4	䰽	33554987	3
bei4	鐾	33554988	3
bi4	鐾	33554988	3
bei4	䩀	33554989	3
bei4	䁅	33554990	3
bi4	䁅	33554990	3
meng3	䁅	33554990	3
meng4	䁅	33554990	3
bei4	牬	33554991	3
bei4	杮	33554992	3
fei4	杮	33554992	3
bei4	䡶	33554993	3
pi4	䡶	33554993	3
bei4	偹	33554994	3
bei4	憊	33554995	3
bei4	㶔	33554996	3
bei4	犕	33554997	3
bei4	梖	33554998	3
bei4	誖	33554999	3
bei4	備	33555000	137
bei4	貝	33555001	36
bei4	㾱	33555002	3
fan4	㾱	33555002	3
fei4	㾱	33555002	3
fu2	㾱	33555002	3
bei4	鞴	33555003	3
bei4	㣁	33555004	3
bei4	僃	33555005	3
bei4	鋇	33555006	3
bei4	㓈	33555007	3
bing4	㓈	33555007	3
fei4	㓈	33555007	3
ye4	㓈	33555007	3
bei4	㻗	33555008	3
bei4	韛	33555009	3
bei4	㛝	33555010	3
beng4	㛝	33555010	3
bei4	郥	33555011	3
bei4	軰	33555012	3
bei4	哱	33555013	3
bei4	䋳	33555014	3
mi4	䋳	33555014	3
bei4	㷶	33555015	3
bi4	㷶	33555015	3
bei4	俻	33555016	3
bei4	珼	33555017	3
bei4	狽	33555018	3
ben1	渀	33555019	3
ben1	錛	33555020	3
ben1	逩	33555021	3
ben4	逩	33555021	3
ben1	倴	33555022	3
ben4	倴	33555022	3
ben1	賁	33555023	3
bi4	賁	33555023	3
ben1	泍	33555024	3
ben3	夲	33555025	3
tao1	夲	33555025	3
ben3	楍	33555026	3
ben3	奙	33555027	3
ben3	㡷	33555028	3
ben3	㮺	33555029	3
ben4	㤓	33555030	3
ben4	㨧	33555031	3
ben4	䬱	33555032	3
ben4	輽	33555033	3
ben4	獖	33555034	3
fen2	獖	33555034	3
fen4	獖	33555034	3
ben4	桳	33555035	3
ben4	㱵	33555036	3
fen4	㱵	33555036	3
ben4	捹	33555037	3
ben4	撪	33555038	3
ben4	燌	33555039	3
fen2	燌	33555039	3
beng1	繃	33555040	4
beng1	奟	33555041	3
keng1	奟	33555041	3
beng1	嵭	33555042	3
beng1	塴	33555043	3
beng1	閍	33555044	3
beng1	綳	33555045	3
beng3	綳	33555045	3
beng4	綳	33555045	3
beng3	䙀	33555046	3
beng3	㑟	33555047	3
bo2	㑟	33555047	3
peng3	㑟	33555047	3
beng3	䩬	33555048	3
feng3	䩬	33555048	3
beng3	䭰	33555049	3
beng4	䭰	33555049	3
beng3	誁	33555050	3
beng3	鞛	33555051	3
beng3	䳞	33555052	3
beng3	埲	33555053	3
beng3	䋽	33555054	3
peng3	䋽	33555054	3
beng4	逬	33555055	3
beng4	䨻	33555056	3
beng4	㱶	33555057	3
jiao4	㱶	33555057	3
peng2	㱶	33555057	3
qiao3	㱶	33555057	3
ru4	㱶	33555057	3
beng4	熢	33555058	3
feng1	熢	33555058	3
peng2	熢	33555058	3
beng4	㷯	33555059	3
beng4	槰	33555060	3
beng4	跰	33555061	3
beng4	鏰	33555062	3
bo1	餑	33555063	3
bo1	缽	33555064	94
bo1	彂	33555065	3
fa1	彂	33555065	3
fa4	彂	33555065	3
bo1	驋	33555066	3
bo1	鱍	33555067	3
bo1	剝	33555068	13
bo1	鉢	33555069	3
bo1	蹳	33555070	3
bo1	癶	33555071	3
bo1	碆	33555072	3
bo1	岥	33555073	3
bo1	撥	33555074	18
fa2	撥	33555074	18
bo1	髉	33555075	3
bo1	柭	33555076	3
bo2	踄	33555077	3
bo2	謈	33555078	3
bo2	䰊	33555079	3
bo2	㬍	33555080	3
bo2	鸔	33555081	3
bo2	簙	33555082	3
bo2	礡	33555083	3
bo2	㬧	33555084	3
bo2	䬪	33555085	3
fu4	䬪	33555085	3
bo2	挬	33555086	3
bo2	猼	33555087	3
bo2	愽	33555088	3
bo2	㴾	33555089	3
bo2	㹀	33555090	3
bo2	敀	33555091	3
bo2	䑈	33555092	3
bo2	艊	33555093	3
bo2	䙏	33555094	3
bo2	鉑	33555095	3
bo2	鵓	33555096	3
bo2	牔	33555097	3
bo2	㱟	33555098	3
pi2	㱟	33555098	3
pi3	㱟	33555098	3
bo2	䭦	33555099	3
bo2	㩧	33555100	3
bo2	䍨	33555101	3
fei4	䍨	33555101	3
bo2	䥬	33555102	3
bo2	㩭	33555103	3
jiao3	㩭	33555103	3
xiao4	㩭	33555103	3
bo2	鑮	33555104	3
bo2	䭯	33555105	3
bo2	䍸	33555106	3
bo2	㝿	33555107	3
bo3	㝿	33555107	3
fu4	㝿	33555107	3
qian4	㝿	33555107	3
bo2	煿	33555108	3
bo2	䮀	33555109	3
bo2	䮂	33555110	3
bo2	䒄	33555111	3
fu4	䒄	33555111	3
bo2	䪇	33555112	3
bo2	䶈	33555113	3
bo2	䢌	33555114	3
bo2	㪍	33555115	3
bo2	䂍	33555116	3
bo2	馎	33555117	3
bo2	嶏	33555118	3
bo2	馞	33555119	3
bo2	䢪	33555120	3
cui4	䢪	33555120	3
jiao3	䢪	33555120	3
nu3	䢪	33555120	3
qian2	䢪	33555120	3
bo2	䪬	33555121	3
pu2	䪬	33555121	3
bo2	袯	33555122	3
bo2	䞳	33555123	3
fei4	䞳	33555123	3
bo2	犻	33555124	3
bo2	侼	33555125	3
bo2	㶿	33555126	3
bo2	䊿	33555127	3
ku4	䊿	33555127	3
bo2	駁	33555128	25
bo2	胉	33555129	3
bo2	䫊	33555130	3
pei2	䫊	33555130	3
bo2	䯋	33555131	3
bo2	㟑	33555132	3
bo2	㗘	33555133	3
fu4	㗘	33555133	3
bo2	䗚	33555134	3
bo2	䟛	33555135	3
bo2	郣	33555136	3
bo2	苩	33555137	3
bo2	懪	33555138	3
bo2	糪	33555139	3
bo2	㧳	33555140	3
zhuo4	㧳	33555140	3
bo3	箥	33555141	3
bo3	蚾	33555142	3
bo3	駊	33555143	3
bo4	挀	33555144	3
bo4	繴	33555145	3
bo4	孹	33555146	3
bo4	疈	33555147	3
bo4	㖕	33555148	3
nie4	㖕	33555148	3
bo5	蔔	33555149	3
bo5	噃	33555150	3
fan1	噃	33555150	3
bin1	儐	33555151	3
bin4	儐	33555151	3
bin1	椕	33555152	3
bin1	瀕	33555153	9
pin2	瀕	33555153	9
bin1	霦	33555154	3
bin1	汃	33555155	3
bin1	鑌	33555156	3
bin1	驞	33555157	3
bin1	穦	33555158	3
bin1	豩	33555159	3
bin1	顮	33555160	3
bin1	瑸	33555161	3
bin1	繽	33555162	3
bin1	馪	33555163	3
bin1	檳	33555164	9
bing1	檳	33555164	9
bin1	梹	33555165	3
bing1	梹	33555165	3
bin1	矉	33555166	3
pin2	矉	33555166	3
bin1	賓	33555167	19
bin1	賔	33555168	3
bin4	賔	33555168	3
bin1	濱	33555169	7
bin1	濵	33555170	3
bin1	濹	33555171	3
bin4	鬂	33555172	3
bin4	䐔	33555173	3
bin4	鬢	33555174	3
bin4	鶣	33555175	3
pian1	鶣	33555175	3
bin4	殯	33555176	3
bin4	臏	33555177	3
bin4	髕	33555178	3
bin4	髩	33555179	3
bin4	擯	33555180	3
bing1	傡	33555181	3
bing4	傡	33555181	3
bing1	冫	33555182	3
bing1	仌	33555183	3
bing1	竝	33555184	3
bing4	竝	33555184	3
bing3	㨀	33555185	3
bing3	餅	33555186	3
bing3	琕	33555187	3
pin2	琕	33555187	3
bing3	昞	33555188	3
bing3	稟	33555189	3
bing3	餠	33555190	3
bing3	眪	33555191	3
bing3	䴵	33555192	3
zhuo2	䴵	33555192	3
bing3	鈵	33555193	3
bing3	陃	33555194	3
bing3	癝	33555195	3
